AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0.15,0.03,0.0,0.0,0.0,0.64,0.0,0.17,0.0,0.0,1.88,1.52,0.8,0.0,0.13,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.07,0.11,0.0,0.0,0.0,0.48,0.0,0.13,0.0,0.0,1.99,1.39,1.05,0.0,0.02,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.2,0.03,0.0,0.0,0.0,0.68,0.0,0.14,0.0,0.0,1.83,1.24,0.88,0.0,0.03,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.34,0.11,0.01,0.0,0.0,1.0,0.0,0.19,0.0,0.0,1.85,1.38,0.81,0.0,0.14,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.32,0.1,0.0,0.0,0.0,0.74,0.0,0.02,0.0,0.0,1.8,1.26,0.84,0.0,0.22,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.02,0.03,0.0,0.0,0.52,0.0,0.43,0.0,0.0,1.92,1.52,1.1,0.0,0.01,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.16,0.0,0.09,0.0,0.0,1.17,0.0,0.15,0.0,0.0,1.87,1.34,0.79,0.0,0.15,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.04,0.0,0.0,0.0,0.92,0.59,0.0,0.54,0.66,0.0,0.11,0.95,0.26,0.66,0.0,0.0,2.34,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.2,0.0,0.0,0.0,0.67,0.88,0.0,0.3,0.86,0.0,0.22,0.25,0.09,0.18,0.66,0.0,2.59,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.77,1.29,0.0,0.29,0.79,0.0,0.18,0.22,0.0,0.31,0.31,0.0,2.47,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.33,0.0,0.0,0.0,0.67,1.52,0.0,0.42,0.72,0.0,0.03,0.14,0.29,0.36,0.14,0.0,1.78,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.21,0.0,0.45,1.82,0.0,0.41,0.65,0.0,0.28,0.0,0.0,0.17,0.55,0.0,0.84,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03,0.0,0.0,0.0,0.43,0.97,0.0,0.11,0.54,0.0,0.45,0.29,0.35,0.55,0.0,0.0,0.82,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.19,0.0,0.08,0.0,0.42,1.89,0.0,0.31,0.52,0.0,0.33,0.0,0.0,0.0,0.6,0.0,0.69,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03,0.0,0.0,0.0,0.79,0.19,0.0,0.41,0.69,0.0,0.0,0.87,0.12,0.82,0.0,0.0,0.96,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.5,1.12,0.0,0.32,0.74,0.0,0.09,0.28,0.0,0.6,0.0,0.0,0.73,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.02,0.0,0.0,0.0,0.66,0.07,0.0,0.07,0.66,0.0,0.0,0.6,0.13,0.91,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.47,0.53,0.0,0.13,0.61,0.0,0.35,0.53,0.16,0.84,0.0,0.0,0.84,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.14,0.0,0.0,0.0,0.63,0.19,0.0,0.09,0.56,0.0,0.22,0.74,0.22,1.04,0.0,0.0,0.82,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.11,0.0,0.0,0.0,0.53,1.38,0.0,0.31,0.8,0.0,0.16,0.23,0.17,0.73,0.0,0.0,0.89,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.62,1.08,0.0,0.19,0.55,0.0,0.19,0.14,0.0,0.38,0.14,0.0,0.7,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.14,0.0,0.0,0.0,0.5,0.8,0.0,0.0,0.48,0.0,0.13,0.76,0.56,0.94,0.0,0.0,0.84,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.26,0.0,0.0,0.0,0.0,1.28,0.0,0.37,0.0,0.0,2.02,1.02,0.99,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.05,0.0,0.0,0.0,0.0,1.26,0.0,0.28,0.0,0.0,2.25,1.14,0.93,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.16,0.0,0.02,0.0,0.0,1.25,0.0,0.05,0.0,0.0,2.1,1.03,0.95,0.0,0.21,0.0,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.04,0.0,0.0,0.0,0.0,1.09,0.0,0.19,0.0,0.0,2.12,1.02,0.9,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.06,0.0,0.0,1.29,0.0,0.07,0.0,0.0,2.01,0.86,0.64,0.0,0.0,0.02,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.13,0.0,0.0,0.0,0.0,1.16,0.0,0.11,0.0,0.0,2.0,0.95,0.7,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.37,0.0,0.19,0.0,0.0,1.57,0.0,0.49,0.0,0.0,1.97,0.82,0.48,0.0,0.56,0.0,0.96,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.44,0.0,0.16,0.0,0.0,1.05,0.0,0.57,0.0,0.0,2.04,1.22,1.05,0.0,0.53,0.0,2.29,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.45,0.0,0.0,0.0,1.0,0.55,0.0,0.0,0.97,0.0,0.0,0.0,0.74,0.0,1.41,0.0,1.05,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.58,0.0,0.0,0.0,0.66,0.88,0.0,0.0,0.94,0.0,0.0,0.0,0.6,0.0,1.25,0.0,1.58,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.19,0.0,0.0,0.0,0.89,1.08,0.0,0.0,0.89,0.0,0.0,0.0,0.66,0.0,1.19,0.0,1.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.23,1.7,0.0,0.0,0.83,0.0,0.0,0.0,0.3,0.0,1.06,0.0,1.29,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.14,1.53,0.0,0.0,0.51,0.0,0.0,0.0,0.16,0.0,1.49,0.0,0.45,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.04,0.77,0.0,0.0,0.48,0.0,0.0,0.0,0.32,0.0,1.24,0.0,0.34,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.22,0.0,0.0,0.0,1.14,0.72,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.11,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.9,0.5,0.0,0.23,0.0,1.31,0.0,0.0,0.0,0.0,1.73,0.85,0.13,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.56,0.1,0.3,0.11,0.0,2.12,0.0,0.86,0.08,0.0,1.39,0.0,0.13,0.0,1.86,0.17,0.18,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.67,0.0,0.02,0.0,0.0,1.8,0.0,0.76,0.09,0.0,1.45,0.21,0.19,0.0,1.34,0.0,0.18,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.98,0.0,0.0,0.0,0.0,1.46,0.0,0.46,0.17,0.0,1.09,0.0,0.31,0.0,0.83,0.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.66,0.0,0.02,0.0,0.07,1.42,0.0,0.75,0.4,0.0,1.12,0.07,0.38,0.0,1.0,0.0,0.36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6,0.0,0.0,0.0,0.2,1.46,0.0,0.58,0.46,0.0,1.19,0.29,0.36,0.0,0.65,0.0,0.93,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.8,0.13,0.0,0.0,0.81,0.0,0.11,0.71,0.39,0.8,0.0,0.0,1.56,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.03,0.24,0.0,0.31,1.48,0.02,1.28,0.0,0.0,1.64,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.13,0.61,0.0,0.87,1.14,0.37,1.06,0.0,0.0,1.45,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.54,0.4,0.0,0.36,0.67,0.0,1.01,1.01,0.66,1.03,0.0,0.0,1.32,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.52,1.03,0.0,0.34,0.65,0.0,0.88,0.57,1.25,0.88,0.0,0.0,1.26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.69,0.78,0.0,0.29,0.96,0.0,1.04,0.41,1.67,0.82,0.0,0.0,1.19,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.52,1.06,0.0,0.48,0.87,0.17,1.13,0.51,1.46,0.84,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.54,1.09,0.0,0.42,0.96,0.51,1.34,0.29,1.52,0.6,0.04,0.0,1.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.47,1.68,0.0,0.52,0.82,0.29,1.07,0.06,1.3,0.53,0.27,0.0,1.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.46,1.04,1.32,2.62,0.34,0.0,0.0,0.0,0.57,2.36,0.22,0.0,1.23,0.0,1.75,0.07,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9,0.39,1.91,0.36,0.29,1.4,0.13,0.0,0.0,1.48,0.87,0.0,1.85,0.0,1.17,0.34,0.61,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.19,0.86,1.37,1.14,0.3,0.77,0.28,0.0,0.03,1.77,1.0,0.0,1.46,0.0,1.03,0.0,0.68,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.41,0.08,1.78,0.0,0.32,1.51,0.1,0.0,0.07,1.16,1.13,0.0,1.84,0.0,0.49,0.29,0.28,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.41,1.4,0.32,0.6,0.97,0.0,0.0,0.34,1.64,1.06,0.0,1.83,0.0,0.66,0.0,0.52,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.23,0.0,0.33,2.0,0.0,0.0,0.21,0.43,1.22,0.0,1.81,0.0,0.25,0.02,0.29,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,0.05,0.85,0.0,0.41,1.28,0.0,0.0,0.21,0.53,1.41,0.0,1.71,0.0,0.54,0.0,0.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.56,0.02,0.94,0.2,0.0,0.0,0.0,0.05,0.22,1.44,0.0,1.91,0.0,0.09,0.0,0.53,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.49,1.1,0.0,0.47,1.18,0.0,0.1,0.04,0.04,0.67,0.61,0.0,1.42,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.57,0.22,0.0,0.47,1.05,0.0,0.01,0.12,0.0,0.36,0.88,0.0,1.37,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.26,0.05,0.18,0.52,0.65,0.0,0.27,0.68,0.0,1.03,0.0,0.0,1.52,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.29,0.05,0.0,0.07,0.74,0.0,0.14,0.4,0.21,1.18,0.0,0.0,1.48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.5,0.22,0.0,0.3,0.87,0.0,0.89,0.0,0.0,1.57,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.24,0.0,0.01,0.46,0.78,0.0,0.25,0.51,0.34,1.04,0.0,0.0,1.49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.24,0.0,0.07,0.0,0.41,1.74,0.32,0.25,1.0,0.18,0.18,0.0,0.55,0.0,1.67,0.0,0.99,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.27,0.0,0.0,0.0,0.51,0.78,0.0,0.55,0.88,0.0,0.79,0.4,0.38,0.0,0.23,0.0,1.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.04,0.0,0.0,0.0,0.73,0.16,0.0,0.61,0.94,0.0,0.57,0.76,0.32,0.68,0.0,0.0,1.58,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.43,0.49,0.0,0.42,0.83,0.0,0.62,0.81,0.33,1.1,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.21,0.0,0.0,0.0,0.54,1.11,0.0,0.45,0.81,0.0,0.81,0.57,0.5,0.13,0.41,0.0,1.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.07,0.0,0.0,0.0,0.13,1.13,0.0,0.82,0.88,0.0,0.77,0.18,0.0,0.0,0.89,0.0,0.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.21,0.0,0.0,0.0,0.15,0.88,0.0,0.36,0.63,0.0,0.94,0.56,0.0,0.23,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.12,0.99,0.0,0.35,0.68,0.0,0.76,0.59,0.06,0.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.65,0.0,0.0,0.0,0.21,1.78,0.0,0.6,0.46,0.0,1.06,0.0,0.45,0.0,1.61,0.0,0.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,1.62,0.77,0.44,0.0,0.0,0.0,0.42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,1.59,0.95,0.87,0.26,0.0,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.48,0.87,0.64,0.12,0.0,0.0,0.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.04,1.29,0.0,0.1,0.0,0.0,1.39,0.39,0.49,0.0,0.0,0.0,0.38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.16,0.4,0.96,0.0,0.0,0.19,0.0,1.43,0.94,1.21,0.71,0.0,0.0,0.56,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.0,0.16,0.0,1.0,0.83,0.88,0.71,0.0,0.0,0.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.16,1.2,0.0,0.23,0.05,0.0,1.32,0.64,0.59,0.01,0.0,0.0,0.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.48,1.48,0.0,0.76,0.61,0.0,1.68,1.38,1.23,1.15,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.01,0.0,0.56,1.0,0.0,0.83,0.73,0.01,1.43,1.29,1.3,1.24,0.0,0.0,2.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.58,0.0,0.1,0.59,0.52,0.2,1.11,0.78,0.27,0.82,0.0,0.0,2.47,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.06,0.0,0.72,1.71,0.03,1.03,0.66,0.0,1.63,1.27,1.2,1.15,0.0,0.0,2.37,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.5,1.64,0.0,1.02,0.79,0.02,1.76,0.98,1.56,0.87,0.06,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.01,0.0,0.49,1.38,0.01,0.86,0.79,0.0,1.77,1.31,1.46,1.02,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.49,1.17,0.0,0.97,0.7,0.0,1.41,1.44,0.91,1.32,0.0,0.0,2.36,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.28,0.0,0.0,0.0,0.0,0.95,0.1,0.94,0.2,0.0,1.22,0.9,0.0,0.0,0.69,0.06,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.44,0.0,0.0,0.0,1.37,0.0,0.16,0.84,1.55,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.37,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.38,0.0,0.0,0.0,1.39,0.15,0.11,0.97,1.57,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.28,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.23,0.0,0.0,0.0,1.05,0.0,0.2,0.83,1.28,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.18,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.06,0.0,0.0,0.0,1.27,0.06,0.14,0.8,1.29,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.17,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.27,0.0,0.0,0.0,1.26,0.18,0.19,0.89,1.42,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.02,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,1.34,0.26,0.0,0.65,1.68,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.17,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.06,0.0,0.0,0.0,1.37,0.46,0.2,0.77,1.56,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.14,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.54,1.17,0.25,0.37,0.5,0.0,0.63,0.41,0.64,1.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
